id,label,dataset,token_len,ppl,AE,APE,APL,CUD,SIB,FL,generated_text,answer,REV,label_num
gsm8k_10,reasoning,gsm8k,52,6.515625,1.5244140625,0.0783785136684695,0.8125,0.9583333333333334,0.9305883679854897,0.29335784912109375,<|end_of_text|>,"The total time we spent going to school is 15 minutes + 6 minutes = <<15+6=21>>21 minutes.
We have 30 minutes - 21 minutes = <<30-21=9>>9 minutes left not to be late.
#### 9",0.24215771277073897,1
gsm8k_11,reasoning,gsm8k,41,3.55859375,1.53515625,0.0765855174167485,0.75,0.7916666666666666,0.928974204129842,0.29203033447265625,<|end_of_text|>,"1/3rd of the workers before the new hires were women because 1 - (2/3) = 1/3
There were 30 women working for the company before the new hires
There are now 40 women working for the company because 30 + 10 = <<30+10=40>>40
There are 100 people working for the company because 90 + 10 = <<90+10=100>>100
The proportion of women working in the company is .4 because 40 / 100 = <<40/100=.4>>.4
The percentage of women working in the company is now 40 because .4 x 100 = <<.4*100=40>>40
#### 40",0.6848951256697253,1
gsm8k_12,reasoning,gsm8k,22,6.46875,1.51171875,0.05614460784595628,0.75,0.875,0.7017526516755298,0.29279327392578125,<|end_of_text|>,"If Kristoff has 85 stickers, Riku has 25 * 85 stickers = <<85*25=2125>>2125 more stickers.
The total number of stickers Riku has is 2125 stickers + 85 stickers = <<2125+85=2210>>2210 stickers
#### 2210",0.4723725721399774,1
gsm8k_13,reasoning,gsm8k,60,3.052734375,1.513671875,0.07407903809714296,0.75,0.8333333333333334,0.965206063802773,0.2928314208984375,  (Hint: 1000 pounds is 1000 pounds of meat.  The profit is 2 pounds of meat times the price of 2 po...,"It cost .2*40000=$<<.2*40000=8000>>8000 more to feed than buy them
So the total cost to feed them was 40000+8000=$<<40000+8000=48000>>48,000
So in total it cost 48000+40000=$<<48000+40000=88000>>88,000
Each cow sells for 2*1000=$<<2*1000=2000>>2000
So he sells them for 2000*100=$<<2000*100=200000>>200,000
So he makes a profit of 200,000-88,000=$<<200000-88000=112000>>112,000
#### 112000",0.701957714714457,1
gsm8k_14,reasoning,gsm8k,64,3.44921875,1.51953125,0.0841047735892047,0.8125,0.9166666666666666,0.9103844803291649,0.2931671142578125,<|end_of_text|>,"If three-quarters of the boxes are full, then 1 – ¾ = ¼ of the boxes are half-full.
On average, each harvest therefore has 20 boxes * 0.25 = <<20*0.25=5>>5 boxes that are half-full.
This leaves 20 total boxes – 5 half-full boxes = <<20-5=15>>15 full boxes.
Half-full boxes hold 20 parsnips / 2 = <<20/2=10>>10 parsnips each.
In total, the half-full boxes, therefore, hold 5 boxes * 10 parsnips = <<5*10=50>>50 parsnips.
The full boxes hold a total of 15 boxes * 20 parsnips = <<15*20=300>>300 parsnips.
So Betty harvests a total of 50 + 300 = <<50+300=350>>350 parsnips in an average harvest.
#### 350",0.2579425265234307,1
gsm8k_15,reasoning,gsm8k,30,6.72265625,1.5205078125,0.062277695722090354,0.75,0.8333333333333334,0.9522164967033638,0.29340362548828125,<|end_of_text|>,"Two bracelets need 50 x 2 = <<50*2=100>>100 beads.
So they will need 9 x 100 = <<9*100=900>>900 beads in all.
#### 900",0.5782973246503821,1
gsm8k_16,reasoning,gsm8k,57,4.203125,1.5380859375,0.08032580677306003,0.8125,0.9166666666666666,0.9323143462138915,0.29265594482421875,<|end_of_text|>,"Jess needs to walk 11 blocks + 6 blocks + 8 blocks = <<11+6+8=25>>25 blocks total.
Jess needs to go 25 blocks – 5 = <<25-5=20>>20 blocks to get to work.
#### 20",0.23337187778121019,1
gsm8k_17,reasoning,gsm8k,40,5.7890625,1.5458984375,0.07000183399326813,0.75,0.8333333333333334,0.9083722670068171,0.2928314208984375,<|end_of_text|>,"Martha has 11-5=<<11-5=6>>6 blue and yellow butterflies.
Martha has 6/3=<<6/3=2>>2 yellow butterflies.
Martha has 2*2=<<2*2=4>>4 blue butterflies.
#### 4",0.6386414109429464,1
gsm8k_18,reasoning,gsm8k,130,1.271484375,1.517578125,0.07680380145932374,0.75,0.8333333333333334,0.9629448263578881,0.29235076904296875,  The total cost of the meal was $34.00.  The cost of the meal was $34.00.  The cost of the meal was...,"Curtis had the Salisbury steak for $16.00 and Rob had the Chicken Fried Steak at $18.00 so their meal cost 16+18 = $<<16+18=34.00>>34.00
They ate 3 pm so their meal is half off so their meal cost 34/2 = $17.00
#### 17",0.731827754633395,1
gsm8k_19,reasoning,gsm8k,53,4.515625,1.51171875,0.072619698800205,0.75,0.9166666666666666,0.9290338350974005,0.2919921875,<|end_of_text|>,"Hunter saw 5 + 3 = <<5+3=8>>8 adult frogs in the pond.
He saw 2 x 12 = <<2*12=24>>24 baby frogs in the pond.
Altogether, he saw 8 + 24 = <<8+24=32>>32 frogs in the pond.
#### 32",0.7527866240228723,1
gsm8k_20,reasoning,gsm8k,118,4.06640625,1.5439453125,0.09604977307256257,0.75,1.0,0.9169244205710886,0.29222869873046875,<|end_of_text|>,"Amaya watches the movie without rewinding for 20 minutes + 15 minutes + 45 minutes + 20 minutes = <<20+15+45+20=100>>100 minutes duration of the movie.
However, Amaya also spent extra time re-watching parts she rewound, for 5 minutes + 15 minutes = <<5+15=20>>20 minutes.
In all, Amaya spent 100 minutes + 20 minutes = <<100+20=120>>120 minutes watching the movie.
#### 120",1.0308036901782645,1
gsm8k_21,reasoning,gsm8k,89,1.21484375,1.5361328125,0.07176083128495833,0.75,0.875,0.9040215124800746,0.2926788330078125,  23k + 3g = 2l  23k + 3g = 2(4l)  23k + 3g = 8l  23k + 3g = 8(4l)  23k + 3g = 32l  23k + 3g = 32(4l...,"His kangaroos have a total of 23*2=<<23*2=46>>46 legs
He has 23*3=<<23*3=69>>69 goats
The goats have 69*4=<<69*4=276>>276 legs
So in total his animals have 276+46=<<276+46=322>>322 legs
#### 322",0.6906827663208803,1
gsm8k_22,reasoning,gsm8k,64,1.1591796875,1.6875,0.05441187222007396,0.75,0.75,0.3327637802355961,0.30759102957589285, 1. 1. 2. 2. 3. 3. 4. 4. 5. 5. 6. 6. 7. 7. 8. 8. 9. 9. 10. 10. 11. 11. 12. 12. 13. 13. 14. 14. 15. 1...,"Let x be the amount of the discount.
We have, 22 - x = $16
We change the writing of the equation:
22 - x + x = 16 + x
So, 22 = 16 + x
We then Remove 16 from both sides:
22 - 16 = 16 + x - 16
So, 22 - 16 = x
So, the amount of the discount is x = $<<6=6>>6.
#### 6",0.030320213134342574,1
gsm8k_23,reasoning,gsm8k,32,6.24609375,1.552734375,0.06991856511417119,0.75,0.9583333333333334,0.9495366496779652,0.2913055419921875,<|end_of_text|>,"3/5th of 20 liters of water is 20*(3/5) = <<20*(3/5)=12>>12 liters
5/6th of 18 liters of vinegar is 18*(5/6) = <<18*(5/6)=15>>15 liters
12 liters of water mixed with 15 liters of vinegar gives 12+15 = <<12+15=27>>27-liter mixture
#### 27",0.7707749530838122,1
gsm8k_24,reasoning,gsm8k,163,1.107421875,1.5302734375,0.07893495232832311,0.75,0.9583333333333334,0.952261147660602,0.29187774658203125," (Round to the nearest dollar.)
Val has three times as many dimes as nickels. If she accidentally fi...","If Val currently has 20 nickels and finds twice as many nickels as she has in her older brother's treasure box, she will have 2*20=40 more nickels.
The total number of nickels she'll have is 40+20=<<40+20=60>>60
Since nickel is worth $0.05, the value of the nickels Val is having is 60*0.05=$<<60*0.05=3>>3
Val had three times as many dimes as nickels before she found the 40 new nickels, a total of 3*20=<<3*20=60>>60 dimes
Since a dime has a value of $0.10, the value of the dimes that Val has is 60*$0.10=$<<60*0.10=6>>6
Together, the value of the dimes and nickels Val has is worth $6+$3=$<<6+3=9>>9
#### 9",0.8535599536462714,1
gsm8k_25,reasoning,gsm8k,139,1.12890625,1.5361328125,0.06882480302775743,0.75,0.875,0.8670092644327726,0.2924346923828125," (Round to the nearest dollar.)
Solve: Carmela has $7 and each of her four cousins has $2. How much ...","Carmela's four cousins have a total of $2 x 4 = $<<2*4=8>>8.
The total money they all have is $7 + $8 = $<<7+8=15>>15.
There will be 1 (Carmela) + 4 (cousins) = <<1+4=5>>5 people who will be sharing equally the money.
So each of them should get $15/5 = $<<15/5=3>>3.
Hence, Carmela has to give a total of $7 - $3 = $<<7-3=4>>4 to her 4 cousins.
Therefore, each of her cousins will get $4/4 = $<<4/4=1>>1.
#### 1",0.6523928567707762,1
gsm8k_26,reasoning,gsm8k,169,1.1484375,1.5205078125,0.0870814651055994,0.8125,0.9583333333333334,0.9444630478895567,0.29376220703125,"  (a) 8 (b) 16 (c) 32 (d) 64
Solve: The Eat ""N Go Mobile Sausage Sandwich Shop specializes in the sa...","If each sandwich comes with 4 strips of pepper, and each pepper makes 8 slices, then each sandwich uses 4/8=<<4/8=0.5>>0.5 pepper.
If the Sandwich Shop serves a sandwich every 5 minutes, then per hour the Shop serves 60/5=<<60/5=12>>12 sandwiches.
Thus, per hour, the Shop uses 12*0.5=<<12*0.5=6>>6 jalapeno peppers.
And in an 8-hour day, the Sandwich Shop uses 8*6=<<8*6=48>>48 jalapeno peppers.
#### 48",0.32538009304299303,1
gsm8k_27,reasoning,gsm8k,77,2.9296875,1.5458984375,0.08639791295267658,0.75,0.9166666666666666,0.8991675608332311,0.29296112060546875,<|end_of_text|>,"Jack is able to carry two 5-gallon buckets of water per trip, or 2 * 5 = 10 gallons of water. Jill can only carry one bucket per trip, or 5 gallons.
Jack completes 3 trips to the well and back for every 2 trips Jill completes, so in that time they have both together carried 3 Jack trips * 2 buckets per Jack trip * 5 gallons per bucket + 2 Jill trips * 1 bucket per Jill trip * 5 gallons per bucket = 30 gallons + 10 gallons = <<3*2*5+2*1*5=40>>40 gallons of water.
If you consider these as a single ""group"" of trips, it will take 600 gallons / 40 gallons per ""group"" of trips = <<600/40=15>>15 groups of trips.
As each of these ""groups"" of trips consists of two Jill trips, Jill will make 15 * 2 = <<15*2=30>>30 trips to the well and back before the tank is filled.
#### 30",0.8567512963839222,1
gsm8k_28,reasoning,gsm8k,108,1.1357421875,1.5185546875,0.06628373359657833,0.75,0.875,0.9183164107094323,0.29405975341796875," (1 dozen = 10 watermelons)
Solve: Alice had 10 dozens of watermelons. She sold 40% of it yesterday ...","Ten dozens of watermelons are equal to 10 x 12 = <<10*12=120>>120 watermelons.
Yesterday, Alice sold 120 x 40/100 = <<120*40/100=48>>48 watermelons.
So, there are only 120 - 48 = <<120-48=72>>72 watermelons left for today.
Today, Alice sold 72 x 1/4 = <<72*1/4=18>>18 watermelons.
Hence, 72 - 18 = <<72-18=54>>54 watermelons are left to be sold tomorrow.
#### 54",0.6307567242873833,1
gsm8k_29,reasoning,gsm8k,149,1.5546875,1.53125,0.08295414924919932,0.75,0.875,0.9197383985910488,0.2923431396484375,"  (a) 13 seconds (b) 10 seconds (c) 6 seconds (d) 4 seconds
Answer: (a) 13 seconds
Solution:  The ti...","John runs 100-4=<<100-4=96>>96 meters once he reaches his max speed
He runs it in 13-1=<<13-1=12>>12 seconds
So he runs at a speed of 96/12=<<96/12=8>>8 m/s
So that means James's top speed is 8+2=<<8+2=10>>10 m/s
He has to run 100-10=<<100-10=90>>90 meters at his top speed
So he runs that at 90/10=<<90/10=9>>9 seconds
So he takes 9+2=<<9+2=11>>11 seconds to run 100 meters
#### 11",0.80663042267491,1
gsm8k_30,reasoning,gsm8k,34,6.5078125,1.5458984375,0.06656965179340014,0.75,0.9166666666666666,0.9575233319196385,0.29306793212890625,<|end_of_text|>,"Wednesday + Friday = 4816 + 2095 = <<4816+2095=6911>>6911 meters
9 km = <<9*1000=9000>>9000 meters
9000 - 6911 = <<9000-6911=2089>>2089 meters
Hannah ran 2089 meters farther on Monday than Wednesday and Friday.
#### 2089",0.6890105330544,1
gsm8k_31,reasoning,gsm8k,53,2.68359375,1.5283203125,0.07379167285396597,0.8125,0.875,0.9747683772824524,0.29224395751953125,  (Hint:  $1200 * 12 = $14400 per year.)<|end_of_text|>,"His old apartment cost 1200*12=$<<1200*12=14400>>14,400 per year
His new apartment 1200*1.4=$<<1200*1.4=1680>>1680 per month
That means it cost 1680/3=$<<1680/3=560>>560 per month
So it cost 560*12=$<<560*12=6720>>6720
So he saves 14400-6720=$<<14400-6720=7680>>7680
#### 7680",0.15889623628986674,1
gsm8k_32,reasoning,gsm8k,80,3.05859375,1.517578125,0.09241556794445158,0.75,0.9166666666666666,0.9119920143130145,0.29109954833984375,<|end_of_text|>,"The sum of Yuri's dice gave, 2 + 4 + 5 = <<2+4+5=11>>11 squares.
For Yuko to get the same sum in the dice, 1 + 5 + X = 11 squares.
Solving the equation, X = 11 - 6, X = <<11-6=5>>5 squares.
To stand in front of his brother, Yuko needs to be at least 1 place in front, so his last die will move him, 5 + 1 = <<5+1=6>>6 squares.
#### 6",0.9431706985968602,1
gsm8k_33,reasoning,gsm8k,122,1.15234375,1.5185546875,0.06643140569643399,0.75,0.7916666666666666,0.9600420170118564,0.2926788330078125,  2 friends want to each eat 1 bar.  How much money will that require per person? Show steps.  3 fri...,"If 6 friends each want 2 bars, that's 6 friends * 2 bars = <<6*2=12>>12 bars needed.
Each box contains 3 bars, so 12 bars / 3 bars per box = <<12/3=4>>4 boxes needed.
A box is $7, so 4 boxes * $7.50 = $<<4*7.5=30>>30.
There are 6 friends so $30 / 6 friends = $<<30/6=5>>5 per person.
#### 5",0.5949342319083955,1
gsm8k_34,reasoning,gsm8k,46,3.755859375,1.517578125,0.07239017760440329,0.75,0.9166666666666666,0.9097988413112875,0.29229736328125,<|end_of_text|>,"The amount of the discount is 20/100 * $90 original price = $<<20/100*90=18>>18
Charlotte needs to bring the $90 - $18 discount = $<<90-18=72>>72
#### 72",0.7394595990417336,1
gsm8k_35,reasoning,gsm8k,151,1.095703125,1.525390625,0.07758289363603758,0.75,0.8333333333333334,0.8387844483748693,0.29122161865234375," (Round your answer to the nearest dollar.)
Solve: In a grocery store, the daily salary of the manag...","The 2 managers earn $5 x 2 = $<<5*2=10>>10 per day.
The daily salary of 3 clerks is $2 x 3 = $<<3*2=6>>6.
Therefore the total salary of all employees of the grocery store is $10 + $6= $<<10+6=16>>16
#### 16",0.7063374906172775,1
gsm8k_36,reasoning,gsm8k,43,4.24609375,1.5263671875,0.07116419972685044,0.75,0.9166666666666666,0.9083295141708696,0.29471588134765625,<|end_of_text|>,"He has given out 120 tickets because 15 x 8 = <<15*8=120>>120
He has 16 days left to had out tickets because 31 - 15 = <<31-15=16>>16
He has to give out 80 more because 200 - 120 = <<200-120=80>>80
He has to give out 5 a day because 80 / 16 = <<80/16=5>>5
#### 5",0.698754752299262,1
gsm8k_37,reasoning,gsm8k,101,1.560546875,1.5400390625,0.07776374822811831,0.75,0.9166666666666666,0.9529913885788662,0.29236602783203125,  (Hint:  1 ounce = 28.35 grams)  (Hint:  1 cubic inch = 25.4 cm^3)  (Hint:  1 cubic inch = 1/28.35 ...,"The silver has a volume of 3*3*3=<<3*3*3=27>>27 cubic inches
So it weighs 27*6=<<27*6=162>>162 ounces
So its value is 162*25=$<<162*25=4050>>4050
That means he sold it for 4050*1.1=$<<4050*1.1=4455>>4455
#### 4455",0.8019733530204335,1
gsm8k_38,reasoning,gsm8k,113,1.107421875,1.5244140625,0.06976628716007705,0.75,0.7916666666666666,0.9526915246596682,0.29247283935546875,  50 percent of the ducks are Muscovy and 30 percent of the Muscovies are female.  How many female M...,"Muscovies: 40(.50)=<<40*.50=20>>20 Muscovy ducks
Female Muscovies:20(.30)=6 ducks
#### 6",0.6253703499055947,1
gsm8k_39,reasoning,gsm8k,33,5.5234375,1.5302734375,0.06818663152623546,0.75,0.8333333333333334,0.9350467409977927,0.29293060302734375,<|end_of_text|>,"Find how many soaps are in 1 box by multiplying the number of soaps per package by the number of packages per box: 192*6=<<192*6=1152>>1152 soaps.
Then find how many soaps 2 boxes contain by multiplying the number of boxes by the number of soaps per box: 1152*2= <<1152*2=2304>>2304 soaps.
#### 2304",0.6320438400820837,1
gsm8k_40,reasoning,gsm8k,29,7.98828125,1.5380859375,0.0639633562733945,0.75,0.8333333333333334,0.9317375856413834,0.29372406005859375,<|end_of_text|>,"He spent a total of 8 * $12 + 4 * $18 = $<<8*12+4*18=168>>168
He bought a total of 8 + 4 = <<8+4=12>>12 movies.
The average price is $168 / 12 = $<<168/12=14>>14 per movie.
#### 14",0.5808779141520272,1
gsm8k_41,reasoning,gsm8k,127,1.1298828125,1.5234375,0.06825082205403366,0.75,0.8333333333333334,0.9590716111328524,0.29236602783203125," (Round to the nearest integer.)
Solve: Ron's baseball team scored 270 points in the year. There are...","The first five players scored a total of 250 points because 5 x 50 = <<5*50=250>>250
There are 4 players left because 9 - 5 = <<9-5=4>>4
The 4 remaining players scored 20 points because 270 - 250 = 20
The 4 remaining players averaged 5 points because 20 / 4 = <<20/4=5>>5
#### 5",0.6485983332377985,1
gsm8k_42,reasoning,gsm8k,38,6.5859375,1.5498046875,0.06758916246261588,0.75,0.875,0.8658982312695742,0.29288482666015625,<|end_of_text|>,"First find the total cost of the color cartridges: $32/cartridge * 3 cartridges = $<<32*3=96>>96
Then add the cost of the black-and-white cartridge to find the total cost: $96 + $27 = $<<96+27=123>>123
#### 123",0.6333648277264697,1
gsm8k_43,reasoning,gsm8k,34,6.7734375,1.546875,0.06289874013164835,0.75,0.7916666666666666,0.9369305549885842,0.29297637939453125,<|end_of_text|>,"The amount of money they currently make in a year is 12 * 4000 = $<<12*4000=48000>>48000.
The additional amount they need to make is $60000 - $48000= $<<60000-48000=12000>>12000 per year.
So, they should make $12000 / 12 = $<<12000/12=1000>>1000 more every month.
#### 1000",0.5460353939040317,1
gsm8k_44,reasoning,gsm8k,34,2.763671875,1.509765625,0.06666015090446854,0.75,0.9166666666666666,0.9359260555980752,0.29372406005859375,<|end_of_text|>,"First find how many of the peaches are fresh, which is 250 peaches * 60% = <<250*60*.01=150>>150 peaches.
Then, subtract the number Brenda throws away after the fresh count, which is 150 peaches - 15 peaches = <<150-15=135>>135 peaches.
#### 135",0.6795546529086477,1
gsm8k_45,reasoning,gsm8k,51,3.447265625,1.525390625,0.07759442030072414,0.75,0.8333333333333334,0.8978612168505352,0.29184722900390625,<|end_of_text|>,"The second course cost Amelia $15 + $5 = $<<15+5=20>>20.
The dessert cost 25/100 * $20 = $<<25/100*20=5>>5.
That leaves Amelia with $60 - $15 - $20 - $5 = $<<60-15-20-5=20>>20.
#### 20",0.7205775141718794,1
gsm8k_46,reasoning,gsm8k,44,3.40625,1.521484375,0.0738530310270489,0.75,0.8333333333333334,0.9428396504145682,0.29351043701171875,<|end_of_text|>,"Sophie has 4 - 1 = <<4-1=3>>3 boxes of donuts left.
The total number of pieces of donuts that she has is 3 x 12 = <<3*12=36>>36.
She gave 12 / 2 = <<12/2=6>>6 donuts to her sister.
Therefore Sophie was left with 36 - 6 = <<36-6=30>>30 donuts after giving her sister.
#### 30",0.6830405087452576,1
gsm8k_47,reasoning,gsm8k,56,2.869140625,1.5439453125,0.08065891089959482,0.75,0.9166666666666666,0.9141355882244767,0.2924652099609375,<|end_of_text|>,"Padma traded 2 + 15 of her cards = <<2+15=17>>17 cards.
Robert traded 10 + 8 of his cards = <<10+8=18>>18 cards.
In total, between both of them Padma and Robert traded 17 + 18 = <<17+18=35>>35 cards.
#### 35",0.8137425884114857,1
gsm8k_48,reasoning,gsm8k,50,1.9794921875,1.513671875,0.06894030560583032,0.75,0.8333333333333334,0.9324358013480101,0.29224395751953125,  347 + 375 = 722 calories.  The cake has 722 calories more than the brownies.<|end_of_text|>,"The cake has 8 slices * 347 calories = <<8*347=2776>>2776 calories.
The brownies have 6 slices * 375 = <<6*375=2250>>2250 calories.
The cake has 2776 calories - 2250 = <<2776-2250=526>>526 more calories.
#### 526",0.6482525808620622,1
gsm8k_49,reasoning,gsm8k,44,3.3203125,1.5380859375,0.07235462474721534,0.75,0.875,0.9347020958805707,0.292755126953125,<|end_of_text|>,"The cost of the loaves of bread is 4 × $2 = $<<4*2=8>>8.
The cost of the milk is 2 × $2 = $<<2*2=4>>4.
The total cost of the groceries is $8 + $4 = $<<8+4=12>>12.
Clare has $47 − $12 = $35 left.
#### 35",0.7061888635125545,1
gsm8k_50,reasoning,gsm8k,62,4.98046875,1.5234375,0.07953572623681147,0.75,0.9583333333333334,0.9594171089472135,0.2924957275390625,<|end_of_text|>,"Drew’s lawn is 22 * 36 = <<22*36=792>>792 square feet.
He bought enough grass seed to cover 250 * 4 = <<250*4=1000>>1000 square feet.
Thus, the leftover grass seed can cover 1000 - 792 = <<1000-792=208>>208 square feet.
#### 208",0.8557330003618389,1
gsm8k_51,reasoning,gsm8k,141,1.322265625,1.5244140625,0.07830065437022536,0.75,0.9166666666666666,0.9050708736346502,0.29409027099609375,"  (Hint:  The first artifact took 6 months, and the second took 18 months.  The total time was 24 mo...","The research took 6/12=<<6/12=.5>>.5 years
So it took 2+.5=<<2.5=2.5>>2.5 years for the first artifact
It takes 2.5*3=<<2.5*3=7.5>>7.5 years for the second
So in total it took 2.5+7.5=<<2.5+7.5=10>>10 years to find both
#### 10",0.7724153968449264,1
gsm8k_52,reasoning,gsm8k,47,3.52734375,1.517578125,0.07352879109469129,0.75,0.8333333333333334,0.9259382923706445,0.2922821044921875,<|end_of_text|>,"The insurance plan costs $30*0.2=$<<30*0.2=6>>6.
The pre-state tax total is $30+$6=$<<30+6=36>>36.
State tax will be $36*0.5=$<<36*0.5=18>>18.
Jon needs to pay $18+$36=$<<18+36=54>>54 for his new toaster.
#### 54",0.6883467148632231,1
gsm8k_53,reasoning,gsm8k,119,1.5908203125,1.5322265625,0.06305002377807885,0.75,0.875,0.9681314587037603,0.293121337890625, (1 point) 2. A 1.5 kg block is pulled up a 30 degree incline at a constant speed. The coefficient o...,"Jon’s textbooks weigh 2 + 8 + 5 + 9 = <<2+8+5+9=24>>24 pounds.
Thus, Brandon’s textbooks weigh 24 / 3 = <<24/3=8>>8 pounds.
#### 8",0.6268564566602504,1
gsm8k_54,reasoning,gsm8k,33,4.828125,1.5361328125,0.06578184872498213,0.75,0.875,0.9344270103776472,0.29198455810546875,<|end_of_text|>,"The desert has 3/5 fewer palm trees than the forest, and since the forest has 5000 palm trees, the desert has 3/5*5000 = <<3/5*5000=3000>>3000 fewer palm trees.
The total number of palm trees in the desert is 5000-3000 = <<5000-3000=2000>>2000
Together, the desert and the forest have a total of 5000+2000 = <<5000+2000=7000>>7000 palm trees.
#### 7000",0.6529329209936934,1
gsm8k_55,reasoning,gsm8k,36,7.8046875,1.53125,0.06721372702764042,0.75,0.875,0.9043671471163351,0.29265594482421875,<|end_of_text|>,"The total amount of money saved is $27 + $13 + $28 = $<<27+13+28=68>>68.
The total cost of the two products is $49 + $5 = $<<49+5=54>>54.
Kate has $68 − $54 = $14 left.
#### 14",0.6487293779596106,1
